review_id,viewer_id,movie_id,rating,review_text,sentiment,review_date
REV0976,VWR1177,MOV013,3,"It was okay, not great.",Neutral,2025-11-25
REV0977,VWR0710,MOV018,3,Average movie experience.,Neutral,2025-09-12
REV0978,VWR0758,MOV022,4,Will definitely watch again.,Positive,2025-04-30
REV0979,VWR0597,MOV047,2,Waste of time.,Negative,2025-11-25
REV0980,VWR1337,MOV041,4,Loved the character development.,Positive,2025-02-04
REV0981,VWR1069,MOV026,5,Incredible visual effects.,Positive,2025-10-07
REV0982,VWR0357,MOV010,2,Could not finish it.,Negative,2025-08-15
REV0983,VWR0342,MOV016,4,Loved the character development.,Positive,2025-02-03
REV0984,VWR1485,MOV051,3,Pacing felt a bit slow.,Neutral,2025-11-24
REV0985,VWR0571,MOV047,1,Expected much better.,Negative,2025-12-22
REV0986,VWR0290,MOV026,3,Average movie experience.,Neutral,2025-01-11
REV0987,VWR0088,MOV023,5,An absolute masterpiece.,Positive,2025-09-26
REV0988,VWR1335,MOV020,3,"Nothing special, but not bad.",Neutral,2025-08-11
REV0989,VWR1167,MOV031,3,"It was okay, not great.",Neutral,2025-01-23
REV0990,VWR0715,MOV011,2,Very disappointing.,Negative,2025-01-25
REV0991,VWR0764,MOV012,5,Incredible visual effects.,Positive,2025-05-24
REV0992,VWR1248,MOV023,5,Loved the character development.,Positive,2025-03-11
REV0993,VWR0965,MOV056,2,Could not finish it.,Negative,2025-07-02
REV0994,VWR0270,MOV032,2,Waste of time.,Negative,2025-11-21
REV0995,VWR0811,MOV013,3,Pacing felt a bit slow.,Neutral,2025-05-23
REV0996,VWR1458,MOV054,1,Could not finish it.,Negative,2025-06-18
REV0997,VWR0151,MOV049,5,Strong pacing and high production quality.,Positive,2025-08-10
REV0998,VWR1031,MOV018,4,Loved the character development.,Positive,2025-10-05
REV0999,VWR0957,MOV029,4,Incredible visual effects.,Positive,2025-09-30
REV1000,VWR0421,MOV050,3,Decent watch for a Sunday afternoon.,Neutral,2025-02-13
REV1001,VWR0675,MOV042,1,Could not finish it.,Negative,2025-06-17
REV1002,VWR1044,MOV025,3,Pacing felt a bit slow.,Neutral,2025-02-27
REV1003,VWR0790,MOV034,1,Expected much better.,Negative,2025-05-31
REV1004,VWR0877,MOV031,5,Strong pacing and high production quality.,Positive,2025-11-21
REV1005,VWR0393,MOV058,2,Expected much better.,Negative,2025-08-23
REV1006,VWR0067,MOV041,1,Waste of time.,Negative,2025-02-10
REV1007,VWR0130,MOV034,4,Loved the character development.,Positive,2025-04-19
REV1008,VWR0355,MOV048,2,Waste of time.,Negative,2025-04-13
REV1009,VWR0098,MOV021,5,Strong pacing and high production quality.,Positive,2025-07-27
REV1010,VWR1305,MOV051,5,An absolute masterpiece.,Positive,2025-08-16
REV1011,VWR0671,MOV046,3,"Nothing special, but not bad.",Neutral,2025-07-04
REV1012,VWR0506,MOV048,1,Very disappointing.,Negative,2025-01-05
REV1013,VWR0652,MOV026,1,Very disappointing.,Negative,2025-11-07
REV1014,VWR1420,MOV017,5,Strong pacing and high production quality.,Positive,2025-01-30
REV1015,VWR0430,MOV020,3,"It was okay, not great.",Neutral,2025-10-10
REV1016,VWR1276,MOV034,5,Incredible visual effects.,Positive,2025-03-01
REV1017,VWR0396,MOV048,1,Waste of time.,Negative,2025-08-03
REV1018,VWR1335,MOV037,1,Expected much better.,Negative,2025-03-03
REV1019,VWR1460,MOV009,2,Could not finish it.,Negative,2025-12-12
REV1020,VWR1123,MOV060,1,Very disappointing.,Negative,2025-04-28
REV1021,VWR0459,MOV001,5,Incredible visual effects.,Positive,2025-01-15
REV1022,VWR1099,MOV017,5,Strong pacing and high production quality.,Positive,2025-12-14
REV1023,VWR1023,MOV013,5,Strong pacing and high production quality.,Positive,2025-02-19
REV1024,VWR1246,MOV056,3,Pacing felt a bit slow.,Neutral,2025-05-31
REV1025,VWR0545,MOV034,1,Could not finish it.,Negative,2025-04-17
REV1026,VWR1012,MOV050,5,Strong pacing and high production quality.,Positive,2025-02-26
REV1027,VWR0145,MOV045,3,Decent watch for a Sunday afternoon.,Neutral,2025-12-11
REV1028,VWR0090,MOV055,2,Could not finish it.,Negative,2025-10-11
REV1029,VWR0839,MOV014,4,Incredible visual effects.,Positive,2025-06-06
REV1030,VWR0444,MOV019,4,An absolute masterpiece.,Positive,2025-05-08
REV1031,VWR1088,MOV023,2,Could not finish it.,Negative,2025-07-10
REV1032,VWR0668,MOV011,2,Waste of time.,Negative,2025-12-29
REV1033,VWR0813,MOV012,3,"It was okay, not great.",Neutral,2025-09-13
REV1034,VWR1221,MOV035,3,"It was okay, not great.",Neutral,2025-11-09
REV1035,VWR0539,MOV030,2,Expected much better.,Negative,2025-04-09
REV1036,VWR1133,MOV032,5,Incredible visual effects.,Positive,2025-12-06
REV1037,VWR0266,MOV031,5,Strong pacing and high production quality.,Positive,2025-04-05
REV1038,VWR0282,MOV012,3,"It was okay, not great.",Neutral,2025-07-28
REV1039,VWR0127,MOV015,2,Expected much better.,Negative,2025-02-21
REV1040,VWR0490,MOV025,2,Terrible plot and awful acting.,Negative,2025-05-22
REV1041,VWR1199,MOV004,3,"Nothing special, but not bad.",Neutral,2025-01-21
REV1042,VWR1188,MOV055,4,Strong pacing and high production quality.,Positive,2025-12-05
REV1043,VWR1268,MOV012,5,Loved the character development.,Positive,2025-05-15
REV1044,VWR0189,MOV015,4,Strong pacing and high production quality.,Positive,2025-07-21
REV1045,VWR0667,MOV021,4,Strong pacing and high production quality.,Positive,2025-07-16
REV1046,VWR1317,MOV013,3,Pacing felt a bit slow.,Neutral,2025-09-11
REV1047,VWR0024,MOV032,2,Very disappointing.,Negative,2025-12-17
REV1048,VWR0692,MOV025,4,An absolute masterpiece.,Positive,2025-07-20
REV1049,VWR1077,MOV015,5,Loved the character development.,Positive,2025-11-27
REV1050,VWR0359,MOV013,2,Terrible plot and awful acting.,Negative,2025-09-30
REV1051,VWR0382,MOV055,5,Will definitely watch again.,Positive,2025-07-25
REV1052,VWR0252,MOV045,1,Terrible plot and awful acting.,Negative,2025-10-16
REV1053,VWR0383,MOV056,5,Incredible visual effects.,Positive,2025-07-03
REV1054,VWR0103,MOV034,1,Very disappointing.,Negative,2025-12-11
REV1055,VWR0604,MOV055,4,Loved the character development.,Positive,2025-05-03
REV1056,VWR0452,MOV057,5,Will definitely watch again.,Positive,2025-04-12
REV1057,VWR0014,MOV058,2,Waste of time.,Negative,2025-04-02
REV1058,VWR0253,MOV021,4,Incredible visual effects.,Positive,2025-05-10
REV1059,VWR0003,MOV048,3,"Nothing special, but not bad.",Neutral,2025-10-08
REV1060,VWR0310,MOV025,4,An absolute masterpiece.,Positive,2025-07-08
REV1061,VWR0303,MOV041,3,"It was okay, not great.",Neutral,2025-02-27
REV1062,VWR1471,MOV033,4,Incredible visual effects.,Positive,2025-02-12
REV1063,VWR0442,MOV040,4,Will definitely watch again.,Positive,2025-01-07
REV1064,VWR0184,MOV020,3,Pacing felt a bit slow.,Neutral,2025-12-28
REV1065,VWR1421,MOV022,5,Loved the character development.,Positive,2025-07-01
REV1066,VWR1321,MOV055,4,Will definitely watch again.,Positive,2025-04-24
REV1067,VWR1130,MOV040,5,Loved the character development.,Positive,2025-09-23
REV1068,VWR0448,MOV023,2,Very disappointing.,Negative,2025-07-06
REV1069,VWR1240,MOV039,3,Decent watch for a Sunday afternoon.,Neutral,2025-10-14
REV1070,VWR0002,MOV042,3,"It was okay, not great.",Neutral,2025-08-16
REV1071,VWR1452,MOV049,2,Very disappointing.,Negative,2025-09-03
REV1072,VWR1181,MOV008,4,Strong pacing and high production quality.,Positive,2025-05-07
REV1073,VWR0767,MOV001,5,Will definitely watch again.,Positive,2025-10-05
REV1074,VWR1267,MOV060,4,Strong pacing and high production quality.,Positive,2025-11-25
REV1075,VWR0844,MOV016,5,Will definitely watch again.,Positive,2025-08-27
REV1076,VWR1491,MOV025,2,Expected much better.,Negative,2025-03-24
REV1077,VWR1192,MOV005,5,Incredible visual effects.,Positive,2025-07-30
REV1078,VWR0322,MOV051,1,Waste of time.,Negative,2025-04-14
REV1079,VWR1107,MOV045,2,Expected much better.,Negative,2025-04-01
REV1080,VWR1120,MOV006,1,Expected much better.,Negative,2025-12-08
REV1081,VWR0751,MOV048,5,An absolute masterpiece.,Positive,2025-05-14
REV1082,VWR1478,MOV054,1,Terrible plot and awful acting.,Negative,2025-09-30
REV1083,VWR1453,MOV031,1,Very disappointing.,Negative,2025-06-25
REV1084,VWR1359,MOV023,5,Incredible visual effects.,Positive,2025-04-28
REV1085,VWR0944,MOV014,1,Very disappointing.,Negative,2025-07-05
REV1086,VWR1378,MOV033,2,Waste of time.,Negative,2025-11-13
REV1087,VWR1110,MOV021,5,Will definitely watch again.,Positive,2025-08-27
REV1088,VWR1353,MOV024,5,An absolute masterpiece.,Positive,2025-01-11
REV1089,VWR1379,MOV004,3,"It was okay, not great.",Neutral,2025-02-05
REV1090,VWR0969,MOV022,2,Waste of time.,Negative,2025-01-21
REV1091,VWR1373,MOV042,2,Terrible plot and awful acting.,Negative,2025-04-11
REV1092,VWR0622,MOV025,4,Incredible visual effects.,Positive,2025-08-08
REV1093,VWR1151,MOV022,2,Terrible plot and awful acting.,Negative,2025-01-17
REV1094,VWR0798,MOV021,2,Terrible plot and awful acting.,Negative,2025-10-13
REV1095,VWR0193,MOV011,1,Could not finish it.,Negative,2025-10-22
REV1096,VWR1099,MOV011,5,Incredible visual effects.,Positive,2025-03-23
REV1097,VWR0874,MOV044,4,An absolute masterpiece.,Positive,2025-05-04
REV1098,VWR0651,MOV003,1,Very disappointing.,Negative,2025-09-10
REV1099,VWR1295,MOV039,2,Expected much better.,Negative,2025-11-07
REV1100,VWR0095,MOV043,3,"It was okay, not great.",Neutral,2025-11-21
REV1101,VWR0064,MOV029,5,Incredible visual effects.,Positive,2025-11-14
REV1102,VWR1160,MOV045,2,Terrible plot and awful acting.,Negative,2025-03-14
REV1103,VWR0549,MOV017,2,Terrible plot and awful acting.,Negative,2025-10-29
REV1104,VWR0566,MOV011,4,An absolute masterpiece.,Positive,2025-01-06
REV1105,VWR1372,MOV022,3,"Nothing special, but not bad.",Neutral,2025-05-07
REV1106,VWR1291,MOV020,2,Very disappointing.,Negative,2025-02-01
REV1107,VWR0813,MOV043,5,Strong pacing and high production quality.,Positive,2025-07-09
REV1108,VWR0051,MOV019,4,Loved the character development.,Positive,2025-08-04
REV1109,VWR1164,MOV014,2,Could not finish it.,Negative,2025-07-02
REV1110,VWR0751,MOV040,1,Expected much better.,Negative,2025-11-15
REV1111,VWR0707,MOV051,4,An absolute masterpiece.,Positive,2025-02-19
REV1112,VWR1371,MOV001,5,An absolute masterpiece.,Positive,2025-11-22
REV1113,VWR0894,MOV037,4,Loved the character development.,Positive,2025-02-03
REV1114,VWR0213,MOV011,3,"It was okay, not great.",Neutral,2025-06-18
REV1115,VWR1066,MOV053,2,Could not finish it.,Negative,2025-12-23
REV1116,VWR1029,MOV003,1,Expected much better.,Negative,2025-12-12
REV1117,VWR1221,MOV044,1,Very disappointing.,Negative,2025-04-03
REV1118,VWR0995,MOV037,5,Incredible visual effects.,Positive,2025-05-31
REV1119,VWR1352,MOV042,5,Loved the character development.,Positive,2025-10-23
REV1120,VWR0729,MOV052,4,Will definitely watch again.,Positive,2025-12-05
REV1121,VWR0134,MOV053,2,Terrible plot and awful acting.,Negative,2025-04-06
REV1122,VWR1361,MOV049,2,Very disappointing.,Negative,2025-11-06
REV1123,VWR0590,MOV040,3,Pacing felt a bit slow.,Neutral,2025-09-25
REV1124,VWR0231,MOV050,2,Could not finish it.,Negative,2025-04-14
REV1125,VWR0214,MOV043,1,Expected much better.,Negative,2025-08-02
REV1126,VWR0663,MOV006,3,Pacing felt a bit slow.,Neutral,2025-11-24
REV1127,VWR0986,MOV007,3,Pacing felt a bit slow.,Neutral,2025-03-22
REV1128,VWR1206,MOV031,5,Loved the character development.,Positive,2025-08-29
REV1129,VWR1349,MOV027,4,Incredible visual effects.,Positive,2025-10-10
REV1130,VWR0206,MOV023,4,Loved the character development.,Positive,2025-08-20
REV1131,VWR0344,MOV023,1,Waste of time.,Negative,2025-10-02
REV1132,VWR0191,MOV022,4,An absolute masterpiece.,Positive,2025-08-23
REV1133,VWR1394,MOV009,3,Decent watch for a Sunday afternoon.,Neutral,2025-02-08
REV1134,VWR0272,MOV041,1,Expected much better.,Negative,2025-07-22
REV1135,VWR0991,MOV055,5,Loved the character development.,Positive,2025-03-26
REV1136,VWR0133,MOV021,2,Could not finish it.,Negative,2025-09-20
REV1137,VWR1016,MOV001,1,Very disappointing.,Negative,2025-06-26
REV1138,VWR1381,MOV014,3,Average movie experience.,Neutral,2025-06-10
REV1139,VWR1332,MOV028,4,Incredible visual effects.,Positive,2025-08-04
REV1140,VWR0029,MOV001,4,Incredible visual effects.,Positive,2025-12-25
REV1141,VWR1403,MOV038,2,Very disappointing.,Negative,2025-01-21
REV1142,VWR0253,MOV039,3,Average movie experience.,Neutral,2025-12-07
REV1143,VWR0264,MOV024,4,Incredible visual effects.,Positive,2025-05-01
REV1144,VWR0030,MOV057,1,Waste of time.,Negative,2025-01-05
REV1145,VWR1381,MOV031,1,Expected much better.,Negative,2025-11-15
REV1146,VWR0745,MOV008,3,Decent watch for a Sunday afternoon.,Neutral,2025-10-25
REV1147,VWR1322,MOV035,1,Could not finish it.,Negative,2025-06-21
REV1148,VWR0399,MOV051,5,Strong pacing and high production quality.,Positive,2025-10-19
REV1149,VWR0665,MOV034,4,Incredible visual effects.,Positive,2025-12-17
REV1150,VWR1312,MOV004,2,Terrible plot and awful acting.,Negative,2025-02-05
REV1151,VWR0734,MOV024,3,Decent watch for a Sunday afternoon.,Neutral,2025-10-04
REV1152,VWR0517,MOV047,1,Waste of time.,Negative,2025-06-02
REV1153,VWR1013,MOV035,5,Strong pacing and high production quality.,Positive,2025-10-28
REV1154,VWR1321,MOV017,2,Could not finish it.,Negative,2025-06-21
REV1155,VWR0655,MOV015,4,Loved the character development.,Positive,2025-11-09
REV1156,VWR0052,MOV026,2,Waste of time.,Negative,2025-10-24
REV1157,VWR0865,MOV027,3,"Nothing special, but not bad.",Neutral,2025-10-12
REV1158,VWR0061,MOV031,1,Terrible plot and awful acting.,Negative,2025-02-10
REV1159,VWR0367,MOV051,1,Could not finish it.,Negative,2025-02-01
REV1160,VWR1019,MOV023,5,Incredible visual effects.,Positive,2025-12-25
REV1161,VWR1200,MOV042,5,An absolute masterpiece.,Positive,2025-09-03
REV1162,VWR0547,MOV011,4,Will definitely watch again.,Positive,2025-07-27
REV1163,VWR0973,MOV014,4,Incredible visual effects.,Positive,2025-12-21
REV1164,VWR0790,MOV012,4,An absolute masterpiece.,Positive,2025-04-29
REV1165,VWR1186,MOV014,1,Could not finish it.,Negative,2025-07-21
REV1166,VWR0947,MOV021,1,Expected much better.,Negative,2025-12-17
REV1167,VWR0684,MOV033,1,Waste of time.,Negative,2025-09-12
REV1168,VWR0185,MOV021,2,Terrible plot and awful acting.,Negative,2025-10-25
REV1169,VWR1033,MOV027,1,Very disappointing.,Negative,2025-12-12
REV1170,VWR0289,MOV060,4,Loved the character development.,Positive,2025-06-21
REV1171,VWR1291,MOV026,1,Could not finish it.,Negative,2025-04-25
REV1172,VWR0723,MOV009,3,"It was okay, not great.",Neutral,2025-01-17
REV1173,VWR0188,MOV033,2,Expected much better.,Negative,2025-02-04
REV1174,VWR0921,MOV015,4,Strong pacing and high production quality.,Positive,2025-09-30
REV1175,VWR0600,MOV025,1,Waste of time.,Negative,2025-12-31
REV1176,VWR1070,MOV016,4,Incredible visual effects.,Positive,2025-06-10
REV1177,VWR0821,MOV028,5,Incredible visual effects.,Positive,2025-01-02
REV1178,VWR0171,MOV057,5,Will definitely watch again.,Positive,2025-02-01
REV1179,VWR0727,MOV051,4,Incredible visual effects.,Positive,2025-01-01
REV1180,VWR0424,MOV056,2,Terrible plot and awful acting.,Negative,2025-04-03
REV1181,VWR1412,MOV020,5,An absolute masterpiece.,Positive,2025-05-18
REV1182,VWR1414,MOV001,3,"It was okay, not great.",Neutral,2025-09-18
REV1183,VWR0132,MOV027,3,Pacing felt a bit slow.,Neutral,2025-03-23
REV1184,VWR0367,MOV058,4,An absolute masterpiece.,Positive,2025-10-26
REV1185,VWR0903,MOV011,4,Incredible visual effects.,Positive,2025-09-27
REV1186,VWR1308,MOV058,5,Incredible visual effects.,Positive,2025-06-26
REV1187,VWR0215,MOV014,4,Strong pacing and high production quality.,Positive,2025-10-30
REV1188,VWR0754,MOV017,3,Pacing felt a bit slow.,Neutral,2025-11-02
REV1189,VWR0950,MOV028,5,Strong pacing and high production quality.,Positive,2025-03-03
REV1190,VWR0942,MOV037,1,Waste of time.,Negative,2025-08-27
REV1191,VWR0955,MOV004,3,Pacing felt a bit slow.,Neutral,2025-01-01
REV1192,VWR0117,MOV007,4,Loved the character development.,Positive,2025-11-07
REV1193,VWR0421,MOV001,1,Terrible plot and awful acting.,Negative,2025-02-06
REV1194,VWR0010,MOV037,5,Loved the character development.,Positive,2025-06-14
REV1195,VWR0465,MOV044,2,Expected much better.,Negative,2025-01-14
REV1196,VWR0841,MOV051,5,Loved the character development.,Positive,2025-03-15
REV1197,VWR0121,MOV011,5,An absolute masterpiece.,Positive,2025-09-09
REV1198,VWR1429,MOV003,1,Waste of time.,Negative,2025-06-08
REV1199,VWR0638,MOV025,1,Very disappointing.,Negative,2025-02-11
REV1200,VWR0998,MOV018,4,Strong pacing and high production quality.,Positive,2025-09-01
REV1201,VWR0499,MOV059,3,Pacing felt a bit slow.,Neutral,2026-01-01
REV1202,VWR0327,MOV020,1,Terrible plot and awful acting.,Negative,2025-06-26
REV1203,VWR0495,MOV034,4,Loved the character development.,Positive,2025-03-03
REV1204,VWR0316,MOV008,1,Very disappointing.,Negative,2025-09-17
REV1205,VWR0911,MOV004,3,Average movie experience.,Neutral,2025-11-06
REV1206,VWR1359,MOV012,4,Loved the character development.,Positive,2025-08-28
REV1207,VWR0204,MOV040,4,An absolute masterpiece.,Positive,2025-01-29
REV1208,VWR1469,MOV022,2,Expected much better.,Negative,2025-09-30
REV1209,VWR0907,MOV015,2,Very disappointing.,Negative,2025-10-27
REV1210,VWR1203,MOV043,3,Decent watch for a Sunday afternoon.,Neutral,2025-06-09
REV1211,VWR0420,MOV042,3,"Nothing special, but not bad.",Neutral,2025-06-09
REV1212,VWR0234,MOV014,1,Terrible plot and awful acting.,Negative,2025-11-05
REV1213,VWR1265,MOV031,1,Could not finish it.,Negative,2025-11-05
REV1214,VWR0175,MOV007,4,An absolute masterpiece.,Positive,2025-07-26
REV1215,VWR1325,MOV042,1,Expected much better.,Negative,2025-09-25
REV1216,VWR1361,MOV022,1,Waste of time.,Negative,2025-09-12
REV1217,VWR0192,MOV019,4,Loved the character development.,Positive,2025-01-15
REV1218,VWR1114,MOV058,5,Strong pacing and high production quality.,Positive,2025-05-05
REV1219,VWR0745,MOV045,1,Could not finish it.,Negative,2025-09-04
REV1220,VWR1247,MOV043,5,Loved the character development.,Positive,2025-09-14
REV1221,VWR1459,MOV009,1,Waste of time.,Negative,2025-08-05
REV1222,VWR0377,MOV059,3,Pacing felt a bit slow.,Neutral,2025-06-23
REV1223,VWR1387,MOV049,1,Waste of time.,Negative,2025-05-19
REV1224,VWR1236,MOV025,5,Will definitely watch again.,Positive,2025-05-21
REV1225,VWR0204,MOV024,5,An absolute masterpiece.,Positive,2025-10-04
REV1226,VWR1344,MOV006,1,Waste of time.,Negative,2025-08-31
REV1227,VWR1139,MOV057,3,Decent watch for a Sunday afternoon.,Neutral,2025-05-03
REV1228,VWR0907,MOV036,4,Incredible visual effects.,Positive,2025-06-03
REV1229,VWR0257,MOV049,1,Terrible plot and awful acting.,Negative,2025-05-16
REV1230,VWR0600,MOV019,3,"It was okay, not great.",Neutral,2025-07-27
REV1231,VWR1230,MOV014,1,Terrible plot and awful acting.,Negative,2025-07-17
REV1232,VWR1094,MOV017,2,Terrible plot and awful acting.,Negative,2025-01-23
REV1233,VWR1046,MOV015,1,Very disappointing.,Negative,2025-04-29
REV1234,VWR1059,MOV015,1,Expected much better.,Negative,2025-10-29
REV1235,VWR0519,MOV009,4,Will definitely watch again.,Positive,2025-06-13
REV1236,VWR1008,MOV041,2,Terrible plot and awful acting.,Negative,2025-09-05
REV1237,VWR1292,MOV034,5,Incredible visual effects.,Positive,2025-02-14
REV1238,VWR0933,MOV018,2,Very disappointing.,Negative,2025-02-25
REV1239,VWR0716,MOV026,5,Will definitely watch again.,Positive,2025-01-13
REV1240,VWR0867,MOV042,5,Incredible visual effects.,Positive,2025-04-02
REV1241,VWR1421,MOV058,4,Strong pacing and high production quality.,Positive,2025-06-14
REV1242,VWR0577,MOV049,2,Very disappointing.,Negative,2025-06-13
REV1243,VWR1137,MOV049,2,Terrible plot and awful acting.,Negative,2025-04-14
REV1244,VWR0335,MOV039,5,An absolute masterpiece.,Positive,2025-10-01
REV1245,VWR0889,MOV010,2,Expected much better.,Negative,2025-12-31
